time,elapsed_hr,mass_g,dry_rate_g_min,dry_rate_smooth_g_min,predicted_mc_pct,estimated_airflow_cfm,d201_motor_current,d201_motor_dc_bus_voltage,d201_motor_igbt_temperature,d201_motor_power,d201_motor_speed,d201_motor_speed_setpoint,d201_motor_torque_percent,d202_oil_heater_controller_pwm_1,d202_oil_heater_controller_pwm_2,d202_oil_heater_controller_pwm_3,d204_process_vessel_inlet_gauge_pressure,d205_process_vessel_outlet_temperature_1,d206_process_vessel_outlet_dew_point,d206_process_vessel_outlet_mixing_ratio,d206_process_vessel_outlet_relative_humidity,d206_process_vessel_outlet_temperature_2,d207_process_vessel_outlet_gauge_pressure,d208_jacket_oil_temperature,d301_cooling_fan_controller_pwm,d302_condenser_inlet_temperature,d303_condenser_inlet_gauge_pressure,d304_condenser_outlet_temperature_1,d305_condenser_outlet_relative_humidity,d305_condenser_outlet_temperature_2,d306_condenser_outlet_gauge_pressure,d307_ambient_relative_humidity,d307_ambient_temperature,d308_cooling_air_inlet_relative_humidity,d308_cooling_air_inlet_temperature,d309_cooling_air_outlet_relative_humidity,d309_cooling_air_outlet_temperature,d310_condensate_temperature,d311_condensate_drum_inlet_flow,d311_condensate_drum_inlet_temperature,d401_air_heater_controller_pwm,d402_blower_fan_controller_setpoint,d403_blower_fan_inlet_temperature_1,d404_blower_fan_inlet_gauge_pressure,d405_blower_inlet_relative_humidity,d405_blower_inlet_temperature_2,d406_system_airflow,d407_air_heater_outlet_gauge_pressure,d408_air_heater_outlet_temperature,d409_barometric_pressure_kpa,internal_chip_temperature__lb1_air_handler,internal_chip_temperature__lb1_condenser,internal_chip_temperature__lb1_process_vessel,current__ch0_peak,current__ch0_rms,current__ch1_peak,current__ch1_rms,current__ch2_peak,current__ch2_rms,current__ch3_peak,current__ch3_rms,current__ch4_peak,current__ch4_rms,current__ch5_peak,current__ch5_rms,current__ch6_peak,current__ch6_rms,current__ch7_peak,current__ch7_rms,mcc134_temps__hat0_ch0,mcc134_temps__hat0_ch1,mcc134_temps__hat0_ch2,mcc134_temps__hat0_ch3,thermocouples__ch0,thermocouples__ch1,thermocouples__ch2,thermocouples__ch3,thermocouples__ch4,thermocouples__ch5,thermocouples__ch6,thermocouples__ch7,motor_kwh,oil_kwh,cooling_kwh,blower_kwh,air_kwh,total_kwh_per_kg
2026-04-15 12:22:00,1.5833,6511.4286,111.2500,121.3974,78.6602,59.4313,0.0000,292.8793,36.1953,0.0000,0.0000,0.0000,0.0000,62.5197,62.5197,62.5197,10.4327,100.3805,61.2209,163.6439,24.5274,95.4603,54.4375,184.1918,100.0000,-181.3222,-0.3359,27.5189,59.1214,22.1383,-0.3359,44.2633,22.4857,20.1295,36.6932,42.3982,21.9748,23.4171,-0.1125,28.7306,99.6876,69.9844,28.7563,0.0549,65.8762,23.7172,-52.7576,2.3938,112.9831,102.5000,31.1667,33.6667,40.1953,1.4350,0.6149,18.0897,11.0137,56.6683,34.3340,5.1053,1.2947,5.2500,1.2197,20.3236,14.0410,19.0394,13.4011,2.1600,1.9559,,,,,82.4005,-9999.0000,92.3891,35.2066,35.8651,134.5023,21.1828,21.6065,0.0426,1.7804,0.1125,0.1193,0.6606,
2026-04-15 12:23:00,1.6000,6652.1429,140.7143,113.3571,78.5798,33.9460,0.0000,294.7511,36.2275,0.0000,0.0000,0.0000,0.0000,11.2728,11.2728,11.2728,11.9359,102.9626,60.9951,161.5393,22.8584,97.1267,54.0306,181.8487,100.0000,-181.3004,-0.3359,27.5580,59.0621,21.9936,-0.3359,44.2476,22.5116,19.9028,36.8667,42.6402,21.8447,23.4557,-0.1120,28.7607,71.3339,69.9844,28.7563,0.0755,65.6654,23.7535,-52.0153,2.8917,117.5061,102.5013,31.5000,33.8333,40.1953,1.2620,0.6010,18.0510,4.3930,56.1126,13.6454,6.2638,1.8615,7.1697,2.0512,20.2560,11.8073,19.2248,11.2713,2.1672,1.9556,,,,,82.7854,-9999.0000,94.0761,35.4266,35.8805,143.1380,21.0960,21.6977,0.0426,1.7804,0.1125,0.1193,0.6606,
2026-04-15 12:24:00,1.6167,6793.7500,141.6071,113.8750,78.4982,11.5323,0.0000,295.0756,36.2495,0.0000,0.0000,0.0000,0.0000,39.3039,39.3039,39.3039,10.4430,102.7040,60.1648,153.9558,21.0902,98.2695,49.0956,176.1038,100.0000,-181.3058,-0.3359,27.4209,59.0667,21.8785,-0.3359,44.2310,22.5338,20.0468,36.5607,42.6289,21.9361,23.4863,-0.1136,28.7729,37.7320,69.9844,28.7580,0.1064,65.4085,23.7760,-52.8313,2.8916,118.7527,102.5021,31.5000,33.8333,40.1953,1.4398,0.6098,20.8000,9.2266,64.9572,28.7221,5.6466,1.4040,6.1919,1.5356,19.9028,7.7075,18.7936,7.3406,2.1742,1.9558,,,,,82.9189,-9999.0000,94.8133,34.6653,35.4779,141.4372,21.3653,21.7191,0.0426,1.7804,0.1125,0.1193,0.6606,
2026-04-15 12:25:00,1.6333,6865.3571,71.6071,111.0357,78.4568,59.8642,0.0000,292.4652,36.2275,0.0000,0.0000,0.0000,0.0000,58.9457,58.9457,58.9457,10.0875,99.9217,59.0849,144.6569,21.3307,96.5782,51.5069,175.2917,100.0000,-181.3058,-0.3359,27.3273,59.0236,21.8268,-0.3359,44.1968,22.5479,20.5121,36.0441,42.3210,21.9659,23.5313,-0.1084,28.7510,100.0000,69.9844,28.7596,0.0344,65.1171,23.7500,-53.3096,2.3633,113.1668,102.5006,31.5000,33.8333,40.1953,1.3925,0.6107,20.7162,11.3332,64.5557,35.2830,5.7366,1.4563,6.5806,1.6681,20.3152,14.1258,19.2139,13.4852,2.1754,1.9621,,,,,82.9101,-9999.0000,92.9786,33.8222,34.9673,130.7552,21.2701,21.7544,0.0426,1.7804,0.1125,0.1193,0.6606,
2026-04-15 12:26:00,1.6500,6955.3571,90.0000,118.6071,78.4044,59.3160,0.0000,287.7621,36.1953,0.0000,0.0000,0.0000,0.0000,70.1242,70.1242,70.1242,10.2397,100.6964,59.0907,144.7029,21.7441,96.0542,53.2673,176.8131,100.0000,-181.3086,-0.3359,27.2528,59.0352,21.8016,-0.3359,44.1736,22.5522,20.8018,35.8017,42.6050,21.8329,23.5645,-0.1068,28.7419,100.0000,69.9844,28.7596,0.0035,64.7814,23.7345,-53.4398,2.1399,113.3854,102.4990,31.6667,33.8333,40.1953,1.3900,0.6103,20.6942,12.3334,64.6253,38.4055,5.6184,1.4602,6.5096,1.6834,20.1999,14.0371,19.0810,13.3963,2.1824,1.9597,,,,,82.7658,-9999.0000,93.0236,33.3729,34.8472,135.8598,21.2581,21.7190,0.0426,1.7804,0.1125,0.1193,0.6606,
2026-04-15 12:27:00,1.6667,7092.3214,136.9643,130.0893,78.3243,47.6928,0.0000,283.9949,36.1953,0.0000,0.0000,0.0000,0.0000,76.3133,76.3133,76.3133,10.8795,102.8135,59.6540,149.5055,21.2648,97.3748,52.5962,179.0616,100.0000,-181.3195,-0.3359,27.2293,58.8548,22.0160,-0.3359,44.1648,22.5513,20.8970,35.7659,42.6143,22.0182,23.5733,-0.1110,28.7242,89.2644,69.9844,28.7563,0.0241,64.5074,23.7445,-53.7305,2.2820,117.1697,102.5008,32.0000,34.0000,40.1953,1.3639,0.6100,20.7187,12.9127,64.6504,40.1745,5.7293,1.5170,6.4882,1.7885,20.1634,13.2156,19.1133,12.6069,2.1748,1.9592,,,,,83.2043,-9999.0000,94.3632,33.6148,34.8772,143.0576,21.6350,21.7079,0.0425,1.8730,0.1135,0.1194,0.6379,
2026-04-15 12:28:00,1.6833,7259.1071,166.7857,116.9107,78.2259,8.3949,0.0000,286.6059,36.1953,0.0000,0.0000,0.0000,0.0000,77.4617,77.4617,77.4462,11.4890,104.0965,60.5822,157.6929,21.0627,98.8404,52.5954,181.6154,100.0000,-181.3004,-0.3256,27.2734,58.9474,21.8734,-0.3359,44.1559,22.5631,20.7988,36.0150,42.3245,22.0042,23.6586,-0.1115,28.7314,29.5668,69.9844,28.7393,0.0858,64.2956,23.7468,-53.8523,2.4853,119.7762,102.5034,32.0000,33.8333,40.1953,1.2943,0.6033,20.7223,13.0525,64.3645,40.5939,7.1179,2.0302,8.0921,2.1147,19.9631,7.2463,19.0918,6.8987,2.1642,1.9551,,,,,83.3511,-9999.0000,95.5261,34.0962,35.1338,144.5244,21.1991,21.7716,0.0425,1.8730,0.1135,0.1194,0.6379,
2026-04-15 12:29:00,1.7000,7326.6071,67.5000,118.3214,78.1858,55.3785,0.0000,286.6917,36.1953,0.0000,0.0000,0.0000,0.0000,76.9837,76.9837,76.9837,11.2656,101.9297,61.0063,161.6035,22.1428,98.0023,53.0335,183.2975,100.0000,-181.2949,-0.3359,27.3609,58.7637,22.0589,-0.3359,44.1404,22.5739,20.4856,36.3703,42.5555,21.9576,23.7025,-0.1115,28.7366,97.0165,69.9844,28.7580,-0.0376,64.1471,23.7663,-54.1904,2.3227,115.4796,102.5044,32.0000,33.6667,40.1953,1.4047,0.6143,20.6276,12.9727,64.3810,40.4078,6.1262,1.6592,6.4391,1.6995,20.4085,13.8402,19.2727,13.2110,2.1532,1.9543,,,,,83.2922,-9999.0000,94.2682,34.6188,35.5691,133.8375,21.3082,21.7791,0.0425,1.8730,0.1135,0.1194,0.6379,
2026-04-15 12:30:00,1.7167,7472.5000,145.8929,125.4643,78.0987,58.6319,0.0000,288.5897,36.1953,0.0000,0.0000,0.0000,0.0000,74.5432,74.5432,74.5432,10.7273,101.8582,61.2424,163.8407,23.0418,97.1953,52.9116,184.7474,100.0000,-181.2976,-0.3359,27.3882,58.8262,21.8618,-0.3359,44.1260,22.5939,20.1421,36.7047,42.4997,21.9996,23.7438,-0.1047,28.7650,100.0000,69.9844,28.7512,-0.0171,64.1004,23.7865,-54.3554,2.2414,114.4643,102.4999,32.0000,34.5000,40.1953,1.3993,0.6126,20.6271,12.7597,64.2210,39.7362,6.4600,1.8312,6.9497,1.7959,20.2903,14.0515,19.1994,13.4123,2.1567,1.9534,,,,,83.4363,-9999.0000,93.9748,35.0786,35.8944,136.5345,21.2896,21.7824,0.0425,1.8730,0.1135,0.1194,0.6379,
2026-04-15 12:31:00,1.7333,7694.2857,221.7857,129.4107,77.9649,40.0122,0.0000,289.8491,36.2122,0.0000,0.0000,0.0000,0.0000,71.4163,71.4163,71.4163,10.3414,103.8872,61.7939,169.1619,22.5560,98.4850,53.5621,185.6026,100.0000,-181.2840,-0.3359,27.4017,58.9267,21.8936,-0.3359,44.1057,22.6049,19.8911,36.9234,42.4662,22.0990,23.7689,-0.1110,28.7557,80.1766,69.9844,28.7580,0.0035,64.0765,23.7944,-54.5468,2.2616,118.3031,102.5010,32.0000,34.0000,40.1953,1.4445,0.6211,20.6559,12.5206,64.6925,39.0340,5.2659,1.3952,5.7598,1.3764,20.3178,12.4951,19.0506,11.9261,2.1665,1.9508,,,,,83.8144,-9999.0000,95.4019,35.5399,36.0174,144.0316,21.6534,21.7879,0.0425,1.8730,0.1135,0.1194,0.6379,
2026-04-15 12:32:00,1.7500,7827.6786,133.3929,131.6250,77.8836,9.3709,0.0000,293.1866,36.2867,0.0000,0.0000,0.0000,0.0000,68.0466,68.0466,68.0466,10.2602,104.5277,62.0450,171.6587,21.7651,99.7985,52.1285,186.1667,100.0000,-181.2840,-0.3359,27.4635,58.8152,22.0786,-0.3359,44.0802,22.6212,19.6284,37.2053,42.4720,21.8859,23.7938,-0.1094,28.7717,32.1056,69.9844,28.7580,0.0652,64.0478,23.8030,-54.7070,2.5869,120.1762,102.5042,32.0000,34.3333,40.3620,1.4150,0.6171,20.8029,12.2790,64.8949,38.2260,5.6602,1.5413,6.3632,1.6569,20.4482,7.4689,19.3313,7.1211,2.1586,1.9483,,,,,84.0567,-9999.0000,96.3719,35.8031,36.2637,143.8743,21.0722,21.7627,0.0425,1.8730,0.1135,0.1194,0.6379,
2026-04-15 12:33:00,1.7667,7960.3571,132.6786,130.8214,77.8022,58.0667,0.0000,292.8579,36.2969,0.0000,0.0000,0.0000,0.0000,66.0863,66.0863,66.0863,10.0772,102.2404,61.8513,169.7397,22.5026,98.6262,52.2091,186.1393,100.0000,-181.3086,-0.3359,27.6213,58.8010,21.9658,-0.3359,44.0263,22.6204,19.5672,37.1940,42.5799,21.8954,23.8135,-0.1115,28.8211,99.8070,69.9844,28.7546,0.0344,63.9975,23.8250,-54.8971,2.4039,115.3336,102.4973,32.0000,34.1667,41.0286,1.4145,0.6147,20.7094,12.0414,64.5721,37.4634,5.5812,1.5247,6.8437,1.8179,20.3198,14.0848,19.2528,13.4430,2.1662,1.9451,,,,,83.8815,-9999.0000,94.9412,35.7455,36.1398,133.3912,21.1516,21.6723,0.0425,1.8730,0.1135,0.1194,0.6379,
2026-04-15 12:34:00,1.7833,8090.5357,130.1786,129.6786,77.7218,58.1768,0.0000,293.7964,36.3967,0.0000,0.0000,0.0000,0.0000,63.3721,63.3721,63.3721,10.1483,102.8490,61.8467,169.6846,22.9145,98.1141,52.8193,186.2803,100.0000,-181.2976,-0.3359,27.6987,59.1354,21.6856,-0.3359,43.9988,22.6052,19.6066,37.1793,43.0719,21.7639,23.7965,-0.1120,28.8773,100.0000,69.9844,28.7613,0.1166,63.9035,23.8366,-55.1599,2.2617,115.2449,102.4979,32.0000,34.5000,40.6953,1.4633,0.6223,20.6485,11.7985,64.6683,36.7801,5.3761,1.3412,5.4339,1.3344,20.4008,14.0737,19.1274,13.4274,2.1535,1.9437,,,,,84.1000,-9999.0000,94.9301,35.6627,36.2245,137.3441,21.0314,21.6706,0.0425,1.8730,0.1135,0.1194,0.6379,
2026-04-15 12:35:00,1.8000,8223.3929,132.8571,135.8036,77.6390,34.3272,0.0000,294.2682,36.5703,0.0000,0.0000,0.0000,0.0000,61.5928,61.5928,61.5928,10.1789,104.7285,61.9067,170.3208,21.9172,99.4383,51.5479,186.1037,100.0000,-181.2840,-0.3359,27.6649,59.5163,21.4366,-0.3359,43.9689,22.5985,19.5712,37.1896,42.9533,21.8063,23.8079,-0.1099,28.9042,73.0880,69.9844,28.7630,0.0961,63.8492,23.8346,-55.0212,2.7596,119.0828,102.5029,31.5000,34.5000,41.0286,1.3952,0.6194,20.7361,11.6538,64.7390,36.2859,6.1904,1.6469,6.7382,1.7571,20.2972,11.8632,19.2095,11.3209,2.1601,1.9469,,,,,84.3158,-9999.0000,96.3711,35.7038,36.1604,144.6814,21.0725,21.7639,0.0425,1.8730,0.1135,0.1194,0.6379,
2026-04-15 12:36:00,1.8167,8290.0000,66.6071,133.4643,77.5973,13.9830,0.0000,293.6913,36.5938,0.0000,0.0000,0.0000,0.0000,60.7861,60.7861,60.7861,10.2906,105.0292,61.9930,171.0898,21.1957,100.4753,51.1104,185.6332,100.0000,-181.2812,-0.3359,27.5813,58.9667,22.2471,-0.3359,43.9903,22.6040,19.6804,37.0602,43.0468,21.6798,23.7688,-0.1084,28.9160,41.8604,69.9844,28.7529,0.0344,63.7679,23.8590,-55.0872,2.6375,120.2126,102.5058,31.6667,34.3333,40.1953,1.4310,0.6191,20.7788,11.6068,65.0651,36.1682,6.1714,1.5505,6.5096,1.5876,20.4955,8.5452,19.3938,8.1535,2.1528,1.9456,,,,,84.4997,-9999.0000,97.0389,35.6343,35.9654,143.5898,21.1208,21.9539,0.0425,1.8730,0.1135,0.1194,0.6379,
2026-04-15 12:37:00,1.8333,8299.8214,9.8214,120.7500,77.5911,58.3437,0.0000,289.6064,36.5938,0.0000,0.0000,0.0000,0.0000,60.3634,60.3634,60.3634,10.8898,103.0019,61.5425,166.7120,21.7963,99.1189,52.4840,185.5033,100.0000,-181.2812,-0.3359,27.5714,58.6221,22.3841,-0.3359,43.9515,22.6139,19.8085,36.8370,43.0823,21.7359,23.7884,-0.1078,28.9001,100.0000,69.9844,28.7342,0.0446,63.6633,23.9010,-55.0294,2.3835,115.3699,102.5031,31.6667,34.1667,40.1953,1.3923,0.6176,20.6629,11.5098,64.4818,35.8358,5.9540,1.6414,6.5172,1.6922,20.3667,14.1331,19.2390,13.4908,2.1555,1.9460,,,,,84.5126,-9999.0000,95.5020,35.4307,35.6730,134.4543,21.2701,21.9340,0.0425,1.8730,0.1135,0.1194,0.6379,
2026-04-15 12:38:00,1.8500,8342.9091,43.0877,108.3802,77.5641,57.7091,0.0000,287.7397,36.5938,0.0000,0.0000,0.0000,0.0000,59.5549,59.5549,59.5633,11.4992,104.0737,61.4613,165.9277,21.9092,98.8692,54.0711,185.4612,100.0000,-181.2867,-0.3359,27.6041,58.3708,22.6708,-0.3359,43.8950,22.6095,19.9144,36.7171,43.0313,21.7147,23.7576,-0.1120,28.9260,100.0000,69.9844,28.7580,-0.0171,63.5785,23.8995,-55.1306,2.6274,116.0471,102.4977,31.8333,34.5000,40.1953,1.4064,0.6166,20.6612,11.4210,64.4933,35.5644,5.8296,1.5864,6.3244,1.6532,20.3259,14.0865,19.1555,13.4437,2.1656,1.9471,-2705440013.1943,-2705441319.1647,-2705496705.9905,-2705505062.0192,77.7555,-8952.2721,87.7327,33.6682,34.3082,127.0309,20.9407,21.8691,0.0425,1.8730,0.1135,0.1194,0.6379,
2026-04-15 12:39:00,1.8667,8479.4643,136.5552,115.2857,77.4778,27.6109,0.0000,287.0387,36.5938,0.0000,0.0000,0.0000,0.0000,60.5820,60.5820,60.5820,11.8953,106.1895,61.5535,166.8132,20.9527,100.2433,53.0737,185.0440,100.0000,-181.2950,-0.3359,27.5124,57.9655,22.9945,-0.3359,43.9209,22.6245,19.9022,36.8173,43.1493,21.6051,23.7633,-0.1136,28.9113,64.1402,69.9844,28.7529,0.0446,63.4901,23.8636,-55.1333,2.4142,119.8068,102.4984,32.0000,34.5000,40.1953,1.4368,0.6145,20.6818,11.5279,64.6080,35.9155,6.0779,1.6284,6.5077,1.6896,20.2211,10.9629,19.1741,10.4609,2.1598,1.9492,-2705440013.1943,-2705441319.1647,-2705496705.9905,-2705505062.0192,78.0489,-8952.2753,88.9779,33.6436,34.5050,133.2979,21.0870,22.1337,0.0425,1.8730,0.1135,0.1194,0.6379,
2026-04-15 12:40:00,1.8833,8817.5000,338.0357,134.5000,77.2614,18.3448,0.0000,289.0459,36.5938,0.0000,0.0000,0.0000,0.0000,59.8171,59.8171,59.8171,12.0578,105.9391,61.5612,166.8986,20.3483,101.0741,52.0562,185.3254,100.0000,-181.3004,-0.3256,27.4798,57.7794,23.0344,-0.3359,43.8941,22.6471,19.9225,36.7176,43.1413,21.6831,23.7543,-0.1089,28.9025,51.0630,69.9844,28.7461,-0.0068,63.3992,23.8297,-55.2795,2.5563,120.1479,102.4988,32.0000,34.3333,40.1953,1.4443,0.6157,20.7693,11.4825,64.8410,35.7583,5.5482,1.4467,5.9646,1.4986,20.2094,9.1865,19.0849,8.7638,2.1590,1.9488,,,,,85.0802,-9999.0000,97.4390,35.2520,35.6428,142.1160,21.3671,22.1262,0.0425,1.8730,0.1135,0.1194,0.6379,
2026-04-15 12:41:00,1.9000,8853.2143,35.7143,115.8929,77.2383,58.4145,0.0000,289.1231,36.5349,0.0000,0.0000,0.0000,0.0000,61.0443,61.0443,61.0443,11.6516,103.5540,61.2982,164.3662,21.2668,99.4923,54.0607,184.9112,100.0000,-181.3140,-0.3256,27.4114,57.7417,22.9260,-0.3359,43.8614,22.6701,20.0316,36.6174,42.9766,21.7112,23.7655,-0.1078,28.8658,100.0000,69.9844,28.7495,0.0241,63.3106,23.8068,-55.2204,2.3125,115.1369,102.4944,32.0000,34.1667,40.1953,1.3829,0.6144,20.6356,11.5524,64.3343,35.9872,6.1439,1.6440,6.7355,1.7621,20.3478,14.1142,19.2146,13.4678,2.1560,1.9510,,,,,85.0437,-9999.0000,95.8008,35.0870,35.6705,133.6868,21.3755,22.2276,0.0425,1.8730,0.1135,0.1194,0.6379,
2026-04-15 12:42:00,1.9167,8950.7143,97.5000,112.3036,77.1750,41.7832,0.0000,292.2771,36.4597,0.0000,0.0000,0.0000,0.0000,47.2829,47.2829,47.2829,11.0975,104.5195,61.9457,172.5549,22.0815,99.3775,57.5892,184.7073,100.0000,-181.3186,-0.3197,27.3931,58.9249,23.0855,-0.3359,43.8409,22.7101,19.9333,36.6454,43.1004,21.5971,23.7595,-0.1086,28.8540,90.6913,64.2934,28.7471,0.0671,63.3853,23.7931,-55.4124,2.2711,115.9026,102.4989,32.0000,34.5000,40.1953,1.3395,0.6126,16.5727,9.0322,51.8118,28.1684,6.8588,1.5196,7.5682,1.5913,17.1104,11.2507,16.0441,10.7166,1.8203,1.6276,,,,,85.0601,-9999.0000,95.9934,34.6416,35.4401,138.6989,21.1551,22.2051,0.0425,1.8730,0.1135,0.1194,0.6379,
2026-04-15 12:43:00,1.9333,9169.6429,218.9286,120.9286,77.0315,8.5798,0.0000,290.1098,35.6350,0.0000,0.0000,0.0000,0.0000,9.9724,9.9724,9.9724,11.8290,101.7762,77.8559,551.2691,46.6635,98.4832,34.2693,180.4597,46.5517,-181.2793,-0.3359,26.8345,88.0100,27.2878,-0.3359,43.8306,22.7789,20.6723,35.9550,42.9344,22.1666,23.7721,-0.1110,28.7955,35.7478,22.4311,28.7630,-0.0068,68.1619,23.8046,-55.5481,2.8611,109.9494,102.5048,31.5000,33.7000,38.1953,1.1820,0.6022,8.0508,2.7385,25.4517,8.6466,3.4372,1.0427,3.3511,0.8436,9.3083,5.5214,8.4587,5.2001,1.1366,0.9135,,,,,84.6766,-9999.0000,92.3439,38.2727,34.4436,131.9815,22.7060,22.4294,0.0425,1.8730,0.1135,0.1194,0.6379,
2026-04-15 12:44:00,1.9500,9175.7143,6.0714,108.5179,77.0275,18.2158,0.0000,293.8911,36.1441,0.0000,0.0000,0.0000,0.0000,37.0060,37.0105,37.0105,11.8242,104.7417,68.6822,255.2653,30.4452,98.7131,17.0652,176.5743,100.0000,-181.2949,-0.3359,27.0680,64.2192,23.0776,-0.3359,43.7206,22.8220,19.5625,37.2858,42.3028,22.0716,23.7936,-0.1073,28.7283,50.6249,25.0234,28.7580,0.0138,70.7607,23.7755,-55.4043,2.6478,118.4949,102.4987,31.3333,33.6667,39.0286,1.4087,0.6071,20.7685,9.0078,64.8043,28.0451,5.8590,1.6787,6.3539,1.6633,18.3022,8.9307,17.3763,8.6172,1.0797,0.8889,,,,,84.3364,-9999.0000,92.6287,34.6247,36.0009,145.0654,21.1822,21.9943,0.0425,1.8730,0.1135,0.1194,0.6379,
2026-04-15 12:45:00,1.9667,9195.5357,19.8214,97.2143,77.0144,0.0000,0.0000,290.4215,36.0000,0.0000,0.0000,0.0000,0.0000,56.6267,56.6267,56.6267,11.8141,105.2633,67.4951,237.3007,28.0126,99.5743,18.7540,175.6893,100.0000,-181.3060,-0.3359,27.1206,61.4585,22.3866,-0.3359,43.6028,22.8262,20.1055,36.0837,42.6582,21.7376,23.7488,-0.1125,28.7504,0.0000,25.0234,28.7563,0.0549,71.9204,23.7521,-55.3668,2.8205,120.6585,102.5053,32.0000,33.6667,39.1953,1.4083,0.6072,20.7371,11.1987,64.7136,34.8895,6.3746,1.6588,6.6027,1.6160,1.1113,0.4095,0.2384,0.1686,1.0738,0.8913,,,,,84.3901,-9999.0000,92.3482,27.1826,34.7389,146.5946,21.3171,21.9761,0.0425,1.8730,0.1135,0.1194,0.6379,
2026-04-15 12:46:00,1.9833,9232.3214,36.7857,94.2321,76.9901,18.1745,0.0000,291.4699,35.9238,0.0000,0.0000,0.0000,0.0000,68.1564,68.1564,68.1564,10.7781,103.7677,67.5360,237.9040,28.4581,99.1863,19.1612,177.0022,100.0000,-181.3057,-0.3359,27.1045,60.6018,22.3000,-0.3359,43.6120,22.8362,20.7525,35.6293,42.7728,21.5975,23.7434,-0.1110,28.7876,49.5686,25.0234,28.7546,0.0344,71.5607,23.6792,-55.2224,2.5969,118.2477,102.5014,31.8333,34.0000,39.1953,1.3525,0.6055,20.7627,12.2859,64.8661,38.2681,6.5903,1.7749,7.0483,1.8080,19.4653,9.0551,18.6051,8.7572,1.0693,0.8889,,,,,84.3225,-9999.0000,91.5091,25.5704,34.6418,138.0503,21.1184,22.1563,0.0425,1.8730,0.1135,0.1194,0.6379,
2026-04-15 12:47:00,2.0000,9292.6786,60.3571,99.2857,76.9501,57.8544,0.0000,291.6324,35.7969,0.0000,0.0000,0.0000,0.0000,74.4669,74.4669,74.4669,10.1281,102.8465,68.0898,245.9495,30.2638,98.1557,19.2632,179.0668,100.0000,-181.3031,-0.3256,27.1530,60.0515,22.1391,-0.3359,43.5561,22.8398,20.8657,35.6193,43.1548,21.4630,23.7242,-0.1115,28.7741,100.0000,25.0234,28.7478,0.0035,71.0385,23.5708,-55.0049,2.1804,115.6750,102.5031,31.6667,34.0000,39.1953,1.4037,0.6083,20.6656,12.7866,64.5340,39.8307,5.6550,1.5473,6.1491,1.6565,20.1312,13.8827,19.1824,13.4221,1.0699,0.8910,,,,,84.3128,-9999.0000,90.7268,24.8678,34.7150,134.2068,21.0193,22.0107,0.0419,1.8582,0.1172,0.0625,0.4073,
2026-04-15 12:48:00,2.0167,9535.5357,242.8571,119.2627,76.7877,15.2487,0.0000,293.9757,35.7969,0.0000,0.0000,0.0000,0.0000,76.1241,76.1241,76.1241,10.1280,103.9858,68.5952,253.8411,30.5209,98.5272,20.1686,181.3663,100.0000,-181.3140,-0.3359,27.0126,59.5242,22.2622,-0.3359,43.5425,22.8393,20.5190,36.0589,43.3913,21.3841,23.7215,-0.1047,28.7514,47.3707,25.0234,28.7444,0.0549,70.5920,23.4512,-54.7564,2.5257,118.8475,102.5005,31.5000,33.6667,39.1953,1.3534,0.6040,20.8048,12.9843,64.9679,40.4366,5.7340,1.5929,6.4392,1.7950,15.2199,8.0353,14.4173,7.7410,1.0733,0.8953,,,,,84.5559,-9999.0000,91.0834,24.7667,35.3776,140.8354,21.0136,22.0966,0.0419,1.8582,0.1172,0.0625,0.4073,
2026-04-15 12:49:00,2.0333,9715.8929,180.3571,123.6429,76.6656,0.0000,0.0000,295.5267,35.7309,0.0000,0.0000,0.0000,0.0000,74.2987,74.2987,74.2987,10.1585,105.2047,69.0894,261.6855,29.6797,99.9095,19.2728,183.4982,100.0000,-181.3140,-0.3359,27.0031,59.2493,22.1837,-0.3359,43.5391,22.8450,20.1428,36.5680,43.2510,21.4450,23.7324,-0.1078,28.7414,0.0000,25.0234,28.7512,-0.0171,70.2909,23.3389,-54.3387,3.0339,122.8768,102.5053,31.3333,33.5000,39.1953,1.4247,0.6067,20.8022,12.8640,65.0166,40.0760,5.8025,1.5963,6.2485,1.6335,1.0268,0.3649,0.3161,0.2455,1.0710,0.8917,,,,,84.6546,-9999.0000,91.9109,24.8596,35.8023,143.6855,21.1143,22.1092,0.0419,1.8582,0.1172,0.0625,0.4073,
2026-04-15 12:50:00,2.0500,9751.6071,35.7143,93.4107,76.6412,0.0390,0.0000,296.4496,35.6733,0.0000,0.0000,0.0000,0.0000,13.8695,13.8695,13.8695,11.7023,104.8362,68.6919,255.5185,28.9641,100.1096,18.9576,183.3641,100.0000,-181.3140,-0.3359,27.0651,59.0299,22.2609,-0.3359,43.4964,22.8455,19.7098,36.9453,43.2596,21.4695,23.7490,-0.1078,28.7280,1.3574,25.0234,28.7410,0.0446,70.0856,23.2036,-54.0745,2.8712,121.5354,102.5030,31.6667,33.8333,39.1953,1.2939,0.5970,14.5531,4.1946,45.6019,13.1122,6.4926,1.7467,6.2537,1.7455,3.1692,0.8376,2.4098,0.7118,1.0706,0.8929,,,,,84.8076,-9999.0000,91.7461,25.0005,35.9440,137.1733,21.0402,22.0566,0.0419,1.8582,0.1172,0.0625,0.4073,
