time,elapsed_hr,mass_g,dry_rate_g_min,dry_rate_smooth_g_min,predicted_mc_pct,d201_motor_current,d201_motor_dc_bus_voltage,d201_motor_igbt_temperature,d201_motor_power,d201_motor_speed,d201_motor_speed_setpoint,d201_motor_torque_percent,d202_oil_heater_controller_pwm_1,d202_oil_heater_controller_pwm_2,d202_oil_heater_controller_pwm_3,d204_process_vessel_inlet_gauge_pressure,d205_process_vessel_outlet_temperature_1,d206_process_vessel_outlet_dew_point,d206_process_vessel_outlet_mixing_ratio,d206_process_vessel_outlet_relative_humidity,d206_process_vessel_outlet_temperature_2,d207_process_vessel_outlet_gauge_pressure,d208_jacket_oil_temperature,d301_cooling_fan_controller_pwm,d302_condenser_inlet_temperature,d303_condenser_inlet_gauge_pressure,d304_condenser_outlet_temperature_1,d305_condenser_outlet_relative_humidity,d305_condenser_outlet_temperature_2,d306_condenser_outlet_gauge_pressure,d307_ambient_relative_humidity,d307_ambient_temperature,d308_cooling_air_inlet_relative_humidity,d308_cooling_air_inlet_temperature,d309_cooling_air_outlet_relative_humidity,d309_cooling_air_outlet_temperature,d310_condensate_temperature,d311_condensate_drum_inlet_flow,d311_condensate_drum_inlet_temperature,d401_air_heater_controller_pwm,d402_blower_fan_controller_setpoint,d403_blower_fan_inlet_temperature_1,d404_blower_fan_inlet_gauge_pressure,d405_blower_inlet_relative_humidity,d405_blower_inlet_temperature_2,d406_system_airflow,d407_air_heater_outlet_gauge_pressure,d408_air_heater_outlet_temperature,d409_barometric_pressure_kpa,internal_chip_temperature__lb1_air_handler,internal_chip_temperature__lb1_condenser,internal_chip_temperature__lb1_process_vessel,current__ch0_peak,current__ch0_rms,current__ch1_peak,current__ch1_rms,current__ch2_peak,current__ch2_rms,current__ch3_peak,current__ch3_rms,current__ch4_peak,current__ch4_rms,current__ch5_peak,current__ch5_rms,current__ch6_peak,current__ch6_rms,current__ch7_peak,current__ch7_rms,thermocouples__ch0,thermocouples__ch1,thermocouples__ch2,thermocouples__ch3,thermocouples__ch4,thermocouples__ch5,thermocouples__ch6,thermocouples__ch7
2026-04-09 11:18:00,0.5333,20.0000,0.0000,0.0000,82.7273,0.9824,285.6553,31.0547,0.0000,16.5397,14.8000,13.4748,85.0000,85.0000,85.0000,3.3484,33.2223,26.8591,22.4358,97.5485,27.2842,31.4221,173.5203,100.0000,-181.4892,-0.3359,22.0163,63.0122,20.5799,-0.3359,51.1734,20.7706,48.0569,21.7650,51.4232,20.3853,20.9975,-0.0208,26.8516,0.0000,34.9922,28.7478,-0.0685,70.8297,20.7577,-29.9711,1.8352,21.1840,101.9658,32.0000,31.5000,31.1953,1.4727,0.6990,20.7013,13.6333,66.0865,42.8336,5.4235,1.4864,6.1578,1.6404,0.8771,0.3204,0.3353,0.2476,1.8147,1.6493,27.5998,33.6619,26.0743,20.6025,21.1757,20.7625,20.0638,20.6150
2026-04-09 11:19:00,0.5500,20.0000,0.0000,0.0000,82.7273,1.1508,288.0230,30.9772,0.0000,-19.4552,-21.2000,15.8053,85.0000,85.0000,85.0000,3.2875,33.8216,27.7139,23.7370,97.6741,28.1266,30.8214,178.2579,100.0000,-181.5146,-0.3256,22.1107,62.5828,20.6914,-0.3359,51.1838,20.7886,47.8471,21.8366,51.4423,20.4306,21.0164,-0.0244,26.8770,0.0000,34.9922,28.7613,-0.0479,70.6199,20.7665,-30.1499,2.1500,21.2448,101.9669,32.0000,31.5000,31.1953,1.4796,0.7021,20.6827,13.6472,65.6060,42.7786,5.8681,1.5813,6.6106,1.6913,0.8726,0.3182,0.3486,0.2458,1.8142,1.6466,28.7288,34.6433,27.1295,20.7360,21.2905,20.8118,20.2156,20.6411
2026-04-09 11:20:00,0.5667,20.0000,0.0000,0.0000,82.7273,1.3439,284.1584,31.6461,0.0000,-24.0359,-24.0000,18.2018,85.0000,85.0000,85.0000,3.2570,33.6763,30.2333,27.5081,93.2304,31.4634,29.9161,182.3452,100.0000,-181.4363,-0.3359,22.1595,62.1706,20.7555,-0.3359,51.1822,20.8113,47.2553,22.1865,51.1804,20.5561,21.0246,-0.0239,26.9148,0.0000,34.9922,28.7342,0.0446,70.4371,20.7926,-30.5616,2.0384,21.3612,101.9664,32.0000,31.5000,31.5286,1.5123,0.7067,20.6789,13.6400,66.7458,42.9755,5.6803,1.4711,6.1585,1.5680,0.8777,0.3191,0.3459,0.2463,1.8099,1.6404,30.0290,35.4528,29.3597,20.7951,21.6607,20.8215,20.1728,20.5755
2026-04-09 11:21:00,0.5833,20.0000,0.0000,0.0000,82.7273,1.3438,288.2803,32.0973,0.0000,-24.0395,-24.0000,17.7969,25.7339,25.7255,25.7255,4.1616,35.1156,30.8250,28.5008,92.9804,32.1082,29.8352,185.1003,100.0000,-181.4724,-0.3256,22.2160,61.9508,20.7479,-0.3359,51.1820,20.8316,46.5161,22.4954,51.1711,20.5254,21.0547,-0.0255,26.9742,48.3208,34.9922,28.7546,0.0446,70.3482,20.8238,-31.3977,1.9061,21.5142,101.9613,32.0000,31.5000,32.1953,1.3018,0.6965,10.2040,4.8735,33.3441,15.6894,5.5428,1.5771,5.8732,1.6578,13.7787,7.8780,12.9722,7.5950,1.7616,1.5745,31.3488,36.4479,30.0960,20.8293,21.8512,21.1223,20.0423,20.5674
2026-04-09 11:22:00,0.6000,20.0000,0.0000,0.0000,82.7273,0.7903,291.1308,31.8941,0.0000,2.7496,6.4000,10.9183,15.4293,15.4293,15.4293,4.8250,36.1572,30.0666,27.2842,89.4038,32.0397,31.7475,180.8143,100.0000,-181.4561,-0.3359,22.2292,61.8685,20.7074,-0.3359,51.1710,20.8584,46.0624,22.6290,51.2464,20.5169,21.1067,-0.0265,27.0371,100.0000,34.9922,28.7512,0.0549,70.3649,20.8567,-31.4824,1.5302,25.6016,101.9628,32.0000,31.5000,32.1953,1.4712,0.6998,20.7550,5.6113,66.0078,17.5905,4.6445,1.2660,5.5593,1.5292,20.6098,14.4081,19.5587,13.9309,1.6964,1.5355,32.2963,36.4239,30.1495,20.8283,21.9243,36.8930,20.0836,20.6086
2026-04-09 11:23:00,0.6167,20.0000,0.0000,0.0000,82.7273,1.3438,282.4933,32.3291,0.0000,24.0262,24.0000,17.7162,37.5294,37.5294,37.5294,4.5383,34.6454,32.7082,31.9129,97.8555,33.0834,29.7736,177.2122,100.0000,-181.5112,-0.3359,22.1923,61.7122,20.6857,-0.3359,51.1712,20.8862,45.6981,22.7331,51.2089,20.5182,21.0848,-0.0250,27.1099,100.0000,34.9922,28.7630,-0.0582,70.3316,20.8823,-31.3242,1.4387,34.9169,101.9654,32.0000,31.5000,32.1953,1.4637,0.6999,20.6381,9.0317,65.6877,28.4042,6.2159,1.7035,7.0676,1.7952,20.3476,14.1942,19.5183,13.7250,1.7036,1.5312,32.8229,36.8063,31.7784,20.8130,22.0768,68.8330,20.0349,20.6185
2026-04-09 11:24:00,0.6333,20.0000,0.0000,0.0000,82.7273,1.3438,286.7236,32.6567,0.0000,24.0289,24.0000,17.4455,56.1685,56.1685,56.1685,3.3893,35.5484,34.6910,35.8307,96.8334,35.2744,26.4160,176.1033,100.0000,-181.5003,-0.3359,22.1629,61.5537,20.7274,-0.3359,51.1650,20.9119,44.9659,23.1004,51.0738,20.5924,21.0848,-0.0239,27.1352,100.0000,34.9922,28.7495,-0.0171,70.2691,20.9030,-32.0626,1.6826,42.3262,101.9633,32.0000,31.5000,32.1953,1.4735,0.7004,20.7166,11.0547,66.4591,34.7616,5.6372,1.5460,6.5028,1.7820,20.2207,14.0412,19.3205,13.5651,1.7088,1.5319,33.6019,37.4757,33.9799,21.0058,22.5195,94.2585,20.1094,20.6186
2026-04-09 11:25:00,0.6500,20.0000,0.0000,0.0000,82.7273,0.9871,290.1584,32.8065,0.0000,16.6892,14.8000,12.6243,67.8428,67.8428,67.8428,3.2977,36.3363,35.2910,37.1089,77.3070,40.2506,25.6423,177.1171,100.0000,-181.4695,-0.3153,22.1042,61.3422,20.8203,-0.3359,51.1426,20.9399,44.0878,23.5247,51.1355,20.5717,21.1532,-0.0234,27.1509,100.0000,34.9922,28.7596,-0.0068,70.2198,20.9201,-32.4818,1.7844,49.3870,101.9662,32.0000,31.5000,32.1953,1.5195,0.7123,20.6060,12.1537,66.4798,38.3295,5.5343,1.4416,5.8738,1.5471,20.2389,13.9456,19.2422,13.4734,1.6903,1.5307,34.4978,38.3756,37.8447,21.1823,22.9195,111.6555,20.1250,20.5906
2026-04-09 11:26:00,0.6667,20.0000,0.0000,0.0000,82.7273,1.1447,283.2627,32.4833,0.0000,-19.3392,-21.2000,14.2594,70.9499,70.9499,70.9499,3.9379,37.3409,35.3611,37.3333,52.5626,47.5223,27.2197,180.0697,100.0000,-181.4583,-0.3359,22.1758,61.0740,20.9488,-0.3359,51.1366,20.9684,43.2443,23.9161,50.8753,20.7269,21.1422,-0.0250,27.1904,100.0000,34.9922,28.7427,0.0344,70.1781,20.9405,-32.3701,1.3879,60.3812,101.9669,32.0000,31.5000,32.5286,1.5621,0.7139,20.6359,12.4605,66.6042,39.2193,5.2115,1.4098,5.3251,1.4826,20.2291,13.9008,19.1513,13.4235,1.6849,1.5301,35.3935,40.2839,41.9544,21.3244,23.2646,124.9849,20.2773,20.6083
2026-04-09 11:27:00,0.6833,20.0000,0.0000,0.0000,82.7273,1.3438,280.8647,33.1241,0.0000,-24.0332,-24.0000,16.9159,69.7137,69.7137,69.7137,4.2840,37.5859,37.4802,42.1687,50.5957,50.6093,28.8473,182.7322,100.0000,-181.4523,-0.3359,22.1269,60.9756,20.9952,-0.3359,51.1286,21.0032,42.1492,24.5335,50.6299,20.8241,21.1159,-0.0239,27.2424,100.0000,34.9922,28.7529,0.0035,70.1380,20.9771,-33.1292,1.6012,75.3217,101.9641,32.0000,31.5000,33.1953,1.4931,0.7105,20.8000,12.3534,67.5837,39.1074,4.8459,1.3164,5.9758,1.6489,19.9821,13.8570,19.0246,13.3925,1.6976,1.5301,36.9480,42.1914,44.8965,21.5786,23.9751,134.7631,20.2480,20.6033
2026-04-09 11:28:00,0.7000,28.3929,8.3929,0.8393,82.7240,1.3437,282.3834,33.4204,0.0000,-24.0367,-24.0000,16.2947,67.7456,67.7456,67.7456,3.3484,38.1163,38.5028,44.7767,45.8986,53.7257,27.3827,184.1915,100.0000,-181.4560,-0.3359,22.1302,60.8430,21.0036,-0.3359,51.1190,21.0374,40.8815,25.1126,50.6427,20.7087,21.2478,-0.0255,27.2780,100.0000,34.9922,28.7444,-0.0171,70.1124,21.0271,-34.0245,1.2453,90.9681,101.9672,32.0000,31.5000,33.1953,1.4744,0.7085,20.7149,12.1525,66.2300,38.2252,5.9245,1.5985,6.8140,1.8049,19.9568,13.8567,19.1342,13.3928,1.7141,1.5346,38.4092,43.3585,47.6613,21.7539,24.4322,142.2670,20.0088,20.6041
2026-04-09 11:29:00,0.7167,49.2857,20.8929,2.9286,82.7158,0.7904,291.2470,33.1296,0.0000,2.5396,6.0000,10.0638,64.5816,64.5816,64.5816,3.3586,39.1240,38.6966,45.3258,41.0386,56.3406,26.9349,185.3284,100.0000,-181.4672,-0.3359,22.2936,60.7423,21.0599,-0.3359,51.0999,21.0670,39.8579,25.5536,50.7387,20.7246,21.5279,-0.0192,27.3314,100.0000,34.9922,28.7461,0.0035,70.1002,21.0738,-33.0964,1.6219,101.1418,101.9669,32.0000,31.5000,33.5286,1.5185,0.7131,20.6817,11.8655,66.0270,37.2257,5.4773,1.4438,6.1787,1.5785,20.0361,13.8466,19.0721,13.3790,1.6921,1.5299,39.5479,44.2519,50.7051,21.9923,24.7665,147.3096,20.1977,20.6464
2026-04-09 11:30:00,0.7333,73.3929,24.1071,5.3393,82.7063,1.3434,289.2501,33.6115,0.0000,24.0274,24.0000,16.2305,57.9746,57.9746,57.9746,3.5418,38.8650,39.1487,46.4612,33.7733,61.0281,27.5460,186.6995,100.0000,-181.4302,-0.3359,22.3544,60.5377,21.1904,-0.3359,51.0855,21.1029,39.4082,25.6572,50.5387,20.8413,21.7784,-0.0208,27.3678,100.0000,34.9922,28.7512,0.0858,70.0956,21.1284,-34.5900,1.4794,109.5820,101.9630,32.0000,31.6667,34.0286,1.4981,0.7131,20.7393,11.2611,66.6264,35.4986,5.7329,1.5560,6.5069,1.7459,20.0004,13.8786,19.0888,13.4123,1.7020,1.5245,39.6550,43.7837,55.2275,22.1189,24.8660,152.1980,20.3262,20.7083
2026-04-09 11:31:00,0.7500,91.4286,18.0357,7.1429,82.6992,1.3435,282.9568,33.9603,0.0000,24.0262,24.0000,16.4685,54.4173,54.4173,54.4173,4.4568,40.1746,39.3487,47.0129,28.5762,64.8763,30.2517,187.0156,100.0000,-181.3971,-0.3359,22.3307,60.3638,21.2679,-0.3359,51.0667,21.1360,38.9013,25.8949,50.3833,20.9362,21.9526,-0.0255,27.4326,100.0000,34.9922,28.7512,-0.0479,70.0836,21.1908,-34.9382,1.5099,115.5126,101.9599,32.0000,31.8333,34.1953,1.4823,0.7080,20.7053,10.9315,65.8290,34.3214,6.2232,1.7406,6.7349,1.8898,20.0006,13.8908,19.1609,13.4259,1.6942,1.5241,40.6862,44.7606,58.7677,22.2461,25.1208,156.1680,20.4535,20.7970
2026-04-09 11:32:00,0.7667,112.5000,21.0714,9.2500,82.6909,1.0021,285.3198,34.1262,0.0000,16.8844,15.2000,12.6521,53.1780,53.1780,53.1780,4.1007,40.2168,40.2197,49.4271,26.4478,67.6938,29.9059,186.3223,100.0000,-181.4227,-0.3359,22.3036,60.2264,21.3029,-0.3359,51.0631,21.1764,38.4746,26.0552,50.1413,21.0173,22.1056,-0.0234,27.4867,100.0000,34.9922,28.7529,0.0549,70.0760,21.2488,-34.5105,1.4085,119.9841,101.9629,32.0000,32.0000,34.1953,1.4352,0.7072,20.8042,10.8011,65.3283,33.7396,5.8418,1.6374,6.7549,2.0152,19.8902,13.8879,19.0846,13.4181,1.6885,1.5224,41.5758,44.8493,61.8719,22.2880,25.2901,159.1221,20.4147,20.8162
2026-04-09 11:33:00,0.7833,138.7500,26.2500,11.8750,82.6805,1.1322,292.0312,33.8552,0.0000,-19.1406,-20.8000,13.5781,51.7138,51.7138,51.7138,3.2469,39.2299,41.9746,55.0563,27.4683,69.1053,28.7463,186.1138,100.0000,-181.4475,-0.3359,22.4082,60.1140,21.3799,-0.3359,51.0405,21.2139,38.0674,26.2609,50.1199,21.0616,22.2031,-0.0255,27.5384,100.0000,34.9922,28.7495,-0.0171,70.0768,21.2883,-35.2395,1.6521,123.9391,101.9570,32.1667,32.3333,34.1953,1.5469,0.7111,20.7530,10.6394,66.5778,33.4611,5.7452,1.5281,6.3032,1.6878,20.0630,13.8988,19.1035,13.4304,1.6887,1.5216,42.1960,46.8909,63.3355,22.4066,25.5679,161.9159,20.5145,20.8156
2026-04-09 11:34:00,0.8000,169.1071,30.3571,14.9107,82.6685,1.3436,289.8287,34.3811,0.0000,-24.0367,-24.0000,16.2888,49.6668,49.6668,49.6668,3.6432,41.0595,43.8216,60.7827,31.9931,67.6706,31.0255,186.0888,100.0000,-181.4335,-0.3359,22.3713,59.9883,21.4372,-0.3359,51.0217,21.2478,36.9550,27.0488,49.9058,21.1413,22.3505,-0.0244,27.5918,100.0000,34.9922,28.7563,0.0241,70.0764,21.3238,-35.8516,1.3776,127.6725,101.9510,32.1667,32.5000,34.1953,1.5492,0.7149,20.6487,10.4262,66.5146,32.8912,5.9654,1.7153,6.3533,1.6581,20.0845,13.8802,19.0644,13.4091,1.6952,1.5206,44.0877,49.0851,62.5141,22.7493,26.5005,164.1489,20.4274,20.7597
2026-04-09 11:35:00,0.8167,205.7143,36.6071,18.5714,82.6541,1.3435,282.7642,34.6821,0.0000,-24.0363,-24.0000,15.6133,49.6918,49.6918,49.6918,4.5179,39.5983,44.2859,62.3880,31.5215,68.5453,31.3911,185.5720,100.0000,-181.4027,-0.3359,22.3912,59.9283,21.4807,-0.3359,51.0047,21.2876,35.7895,27.6229,49.8809,21.1432,22.5663,-0.0250,27.6547,100.0000,34.9922,28.7664,0.0138,70.0810,21.3772,-35.8699,1.6725,130.6861,101.9570,32.8333,32.5000,35.1953,1.5004,0.7129,20.8349,10.4594,66.9799,32.9612,5.4752,1.4485,6.5238,1.7083,19.9719,13.8776,19.0859,13.4081,1.6925,1.5216,45.4394,50.5192,63.9423,23.0168,26.8588,166.1721,20.4885,20.8286
2026-04-09 11:36:00,0.8333,244.2857,38.5714,22.4286,82.6388,0.7877,289.9428,34.3921,0.0000,2.1022,5.6000,9.9805,52.6169,52.6169,52.6169,3.6534,42.2090,42.1876,55.6339,26.3473,70.3137,30.3536,184.6749,100.0000,-181.4197,-0.3359,22.4764,59.7792,21.5544,-0.3359,50.9979,21.3320,34.9689,27.9519,49.7798,21.1550,22.7452,-0.0229,27.6982,100.0000,34.9922,28.7580,0.0344,70.0953,21.4497,-36.5721,1.6117,132.9751,101.9635,32.6667,32.5000,35.1953,1.5129,0.7182,20.7446,10.7228,66.0079,33.6170,6.0781,1.5777,6.7480,1.7118,19.9803,13.8657,19.0914,13.4001,1.6862,1.5241,46.5750,50.9617,66.0937,23.2569,27.0302,168.2605,20.4868,20.8919
2026-04-09 11:37:00,0.8500,280.1786,35.8929,26.0179,82.6245,1.3436,290.8501,34.7599,0.0000,24.0270,24.0000,16.1305,52.0513,52.0513,52.0513,3.2773,40.3863,44.0147,61.4468,24.3022,74.3132,32.0018,184.8361,100.0000,-181.4335,-0.3359,22.4766,59.6613,21.6185,-0.3359,50.9659,21.3701,35.0062,27.7266,49.6984,21.1915,22.9779,-0.0234,27.7367,100.0000,34.9922,28.7580,0.0241,70.1393,21.5174,-36.2465,1.6318,134.6477,101.9628,33.0000,32.5000,35.1953,1.5045,0.7190,20.7205,10.6593,66.5604,33.5654,5.9485,1.5891,6.5945,1.7575,19.9657,13.8484,19.0571,13.3821,1.7075,1.5282,47.1331,51.3670,69.9867,23.1438,26.7900,168.9703,20.6245,20.9870
2026-04-09 11:38:00,0.8667,320.3571,40.1786,29.1964,82.6086,1.3437,283.1943,34.9951,0.0000,24.0277,24.0000,15.9997,52.7815,52.7983,52.7983,4.3039,43.5341,44.2920,62.4396,22.8750,76.0986,32.8871,184.7193,100.0000,-181.3979,-0.3359,22.4113,59.5795,21.5905,-0.3359,50.9305,21.4140,34.8833,27.7905,49.7646,21.1060,23.0910,-0.0229,27.8102,100.0000,34.9922,28.7444,0.0035,70.1495,21.5852,-37.4672,1.5099,136.1915,101.9566,33.0000,32.5000,35.1953,1.5200,0.7225,20.7304,10.7584,66.6414,33.8879,5.7077,1.5620,6.3367,1.7102,20.0275,13.8588,19.1276,13.3909,1.7077,1.5260,47.5959,51.0844,71.0746,23.2114,26.9645,170.3188,20.4798,21.0795
2026-04-09 11:39:00,0.8833,355.7143,35.3571,30.6429,82.5945,1.0084,285.2814,35.0805,0.0000,17.0372,15.2000,11.9932,55.5048,55.5048,55.5048,3.7854,42.1008,44.7754,64.1898,22.4582,77.1703,30.7508,184.2754,100.0000,-181.4250,-0.3256,22.4308,59.6646,21.5585,-0.3359,50.9162,21.4586,34.7439,27.8611,49.8218,21.1669,23.1191,-0.0255,27.8897,100.0000,34.9922,28.7512,0.0241,70.1613,21.6470,-37.7685,1.3779,137.6823,101.9585,33.0000,32.5000,35.1953,1.5694,0.7233,20.7108,10.9961,67.2404,34.7600,4.8320,1.3332,5.4869,1.3984,20.0214,13.8332,18.9042,13.3565,1.6900,1.5251,48.3498,51.9039,72.4380,23.2434,27.0635,171.2020,20.6429,21.1411
2026-04-09 11:40:00,0.9000,393.9286,38.2143,32.0536,82.5792,1.1231,291.3787,34.7867,0.0000,-18.9960,-20.8000,13.0023,55.6675,55.6675,55.6675,3.2367,43.7454,45.3408,66.5737,22.5351,77.8868,29.3056,184.4675,100.0000,-181.4056,-0.3256,22.5677,59.4927,21.6854,-0.3359,50.8842,21.5001,34.5697,28.0250,49.6668,21.2165,23.1945,-0.0224,27.9198,100.0000,34.9922,28.7580,-0.0068,70.1699,21.6999,-37.6320,1.6421,138.9754,101.9655,33.0000,32.5000,35.1953,1.4612,0.7159,20.8528,11.0184,66.1025,34.5463,5.5184,1.5024,7.3111,2.0713,19.7219,13.8334,19.0086,13.3625,1.6965,1.5283,49.3429,53.6665,72.5568,23.3683,27.3924,171.8401,20.5753,21.0892
2026-04-09 11:41:00,0.9167,440.1786,46.2500,34.8750,82.5607,1.3423,285.1892,35.2834,0.0000,-24.0387,-24.0000,15.0750,54.0091,54.0091,54.0091,4.0494,42.0803,47.7380,75.9793,27.3566,76.0414,30.8932,185.1086,100.0000,-181.4087,-0.3359,22.5907,59.3374,21.7378,-0.3359,50.8494,21.5399,33.3253,29.0642,49.4608,21.3242,23.4197,-0.0255,27.9552,100.0000,34.9922,28.7495,0.0446,70.1766,21.7335,-37.4836,1.3982,140.3056,101.9667,33.0000,32.5000,35.1953,1.4837,0.7187,20.7230,10.8487,66.6718,34.3040,5.6403,1.7364,6.8887,1.8651,19.8766,13.8223,18.9491,13.3499,1.7107,1.5244,51.1883,55.7314,71.6394,23.9369,28.6395,172.6278,20.7192,21.0598
2026-04-09 11:42:00,0.9333,495.7143,55.5357,38.3214,82.5385,1.3418,281.6814,35.5695,0.0000,-24.0387,-24.0000,14.6383,54.8658,54.8658,54.8658,4.0195,42.8615,47.4018,74.5288,26.1816,76.6875,31.7779,184.9314,100.0000,-181.3835,-0.3359,22.5743,59.1109,21.9056,-0.3359,50.8221,21.5880,32.0598,29.7126,49.1423,21.4701,23.7534,-0.0244,28.0232,100.0000,34.9922,28.7563,-0.0171,70.2087,21.7730,-38.0392,1.3370,141.5835,101.9677,33.0000,32.5000,35.8620,1.5438,0.7239,20.5378,10.9045,65.9441,34.3071,5.9073,1.5460,6.0616,1.5193,20.0349,13.8147,19.0456,13.3488,1.6913,1.5161,52.6526,57.0148,72.4392,24.3861,28.8649,173.2111,20.7924,21.1226
2026-04-09 11:43:00,0.9500,552.8571,57.1429,41.4107,82.5155,0.7903,290.8214,35.2600,0.0000,1.8397,5.6000,9.6947,55.9415,55.9415,55.9415,3.3484,42.4491,45.2188,66.2348,21.3185,79.1397,31.4833,184.6620,100.0000,-181.3583,-0.3359,22.6314,58.9710,21.9280,-0.3359,50.7992,21.6296,31.5096,29.8803,49.1046,21.3728,24.1029,-0.0265,28.0885,100.0000,34.9922,28.7563,0.0138,70.2645,21.8268,-38.0085,1.5607,142.5807,101.9724,33.0000,32.5000,36.1953,1.5369,0.7241,20.7053,11.0244,66.0627,34.6214,5.8314,1.5182,6.6868,1.6738,19.9132,13.8097,18.9814,13.3386,1.6745,1.5152,53.7165,57.9084,74.1849,24.5047,28.8661,174.3049,20.6246,21.1971
2026-04-09 11:44:00,0.9667,598.3929,45.5357,42.9286,82.4972,1.3432,283.7923,35.6475,0.0000,24.0258,24.0000,15.6124,54.2354,54.2354,54.2354,4.1815,43.0609,48.0696,77.4691,21.4910,82.3982,32.0021,185.1645,100.0000,-181.3302,-0.3256,22.6581,58.9368,21.9237,-0.3359,50.7573,21.6759,31.8406,29.4302,49.2510,21.2905,24.2003,-0.0296,28.1397,100.0000,34.9922,28.7512,0.0755,70.3176,21.8876,-37.6217,1.4184,142.9422,101.9706,33.0000,32.5000,36.1953,1.5254,0.7239,20.6883,10.8822,66.5512,34.2671,5.6556,1.5361,6.3216,1.6959,19.9832,13.8203,19.0735,13.3521,1.6957,1.5162,53.3740,57.7543,77.8007,24.2156,28.4754,174.9337,20.7202,21.2884
2026-04-09 11:45:00,0.9833,642.6786,44.2857,43.6964,82.4793,1.3427,283.5762,35.9771,0.0000,24.0293,24.0000,15.0290,56.0460,56.0460,56.0460,3.7043,43.6074,48.0211,77.2001,20.0030,84.1331,31.5536,184.6447,100.0000,-181.3723,-0.3359,22.5842,58.7553,21.9897,-0.3359,50.7126,21.7170,31.9375,29.3719,49.1492,21.3361,24.1977,-0.0192,28.1324,100.0000,34.9922,28.7512,-0.0273,70.3279,21.9448,-37.9704,1.5710,143.3694,101.9731,33.0000,32.6667,36.0286,1.5056,0.7250,20.7262,11.0283,67.1635,34.7201,6.2035,1.5823,6.9646,1.7579,19.9408,13.8220,19.0451,13.3533,1.6961,1.5162,54.2310,57.6020,79.2533,24.2179,28.5138,174.9344,20.7251,21.3601
2026-04-09 11:46:00,1.0000,689.1071,46.4286,44.4821,82.4606,1.0140,290.8162,36.0620,0.0000,17.1511,15.6000,11.6738,57.8664,57.8664,57.8664,3.4703,44.7461,47.7599,76.1475,18.4604,85.8606,29.3159,184.3034,100.0000,-181.3609,-0.3359,22.6008,58.7035,21.9702,-0.3359,50.6659,21.7553,31.9739,29.3501,49.1595,21.2962,24.1981,-0.0224,28.1372,100.0000,34.9922,28.7596,-0.0068,70.3305,21.9895,-38.1667,1.5301,144.0404,101.9690,33.0000,32.5000,36.0286,1.5327,0.7238,20.7201,11.2332,66.3240,35.2705,6.0827,1.6003,6.7680,1.7656,19.9934,13.8207,19.1140,13.3518,1.6861,1.5150,54.9520,58.0006,80.9154,24.2468,28.4780,175.5453,20.7079,21.3950
2026-04-09 11:47:00,1.0167,737.8571,48.7500,45.7679,82.4408,1.1152,282.5356,35.6681,0.0000,-18.8557,-20.4000,12.4874,56.5086,56.5086,56.5086,4.5283,44.8439,49.5071,85.3709,20.0418,86.3806,32.8978,185.0639,100.0000,-181.3551,-0.3256,22.6581,58.7011,21.9520,-0.3359,50.6266,21.7920,32.0906,29.3646,49.0716,21.3775,24.2001,-0.0255,28.1452,100.0000,34.9922,28.7580,0.0035,70.3374,22.0271,-38.1327,1.5102,144.9255,101.9692,33.0000,32.5000,36.1953,1.5033,0.7242,20.6202,11.0970,65.6185,34.8165,6.3264,1.7291,6.8629,1.7457,19.9853,13.8253,19.1296,13.3589,1.7010,1.5212,55.4658,59.3402,80.3010,24.2784,28.7756,175.7476,20.8393,21.3755
2026-04-09 11:48:00,1.0333,789.4643,51.6071,46.9107,82.4198,1.3408,283.8866,36.2089,0.0000,-24.0344,-24.0000,14.2589,56.1022,56.1022,56.1022,3.6332,44.7849,52.4094,98.9022,26.0663,82.9189,32.7651,185.0419,100.0000,-181.4081,-0.3359,22.5946,58.5692,22.0124,-0.3359,50.5983,21.8347,30.6583,30.7617,48.9026,21.4621,24.2068,-0.0229,28.1801,100.0000,34.9922,28.7647,0.0858,70.3465,22.0686,-42.1264,1.3475,145.6587,101.9716,33.0000,32.8333,36.1953,1.5160,0.7245,20.7286,11.0278,67.0065,34.7169,6.1156,1.5390,6.7911,1.7434,19.9359,13.8168,19.0426,13.3501,1.7097,1.5234,57.2411,60.4932,77.7381,25.1920,30.4147,176.5986,20.9125,21.2680
2026-04-09 11:49:00,1.0500,864.0000,74.5357,50.8286,82.3895,1.3401,290.0137,36.4827,0.0000,-24.0375,-24.0000,14.2214,57.2044,57.2044,57.2044,3.3586,45.5009,53.2939,104.0626,27.6000,82.5889,32.0940,184.7389,100.0000,-181.3699,-0.3256,22.5547,58.4853,22.1092,-0.3359,50.5624,21.8677,29.4081,31.4682,48.7941,21.5255,24.6960,-0.0229,28.3270,100.0000,34.9922,28.7461,0.0241,70.4144,22.1145,-37.2759,1.6927,146.8542,101.9702,33.0000,33.3333,37.0286,1.5240,0.7277,20.7159,11.1791,66.7372,35.2272,5.9019,1.5700,6.4234,1.6880,19.9881,13.8365,19.0484,13.3651,1.7081,1.5237,58.2878,61.3379,78.0060,25.5308,30.6592,176.6910,20.7508,21.2678
