time,elapsed_hr,mass_g,dry_rate_g_min,dry_rate_smooth_g_min,predicted_mc_pct,estimated_airflow_cfm,d201_motor_current,d201_motor_dc_bus_voltage,d201_motor_igbt_temperature,d201_motor_power,d201_motor_speed,d201_motor_speed_setpoint,d201_motor_torque_percent,d202_oil_heater_controller_pwm_1,d202_oil_heater_controller_pwm_2,d202_oil_heater_controller_pwm_3,d204_process_vessel_inlet_gauge_pressure,d205_process_vessel_outlet_temperature_1,d206_process_vessel_outlet_dew_point,d206_process_vessel_outlet_mixing_ratio,d206_process_vessel_outlet_relative_humidity,d206_process_vessel_outlet_temperature_2,d207_process_vessel_outlet_gauge_pressure,d208_jacket_oil_temperature,d301_cooling_fan_controller_pwm,d302_condenser_inlet_temperature,d303_condenser_inlet_gauge_pressure,d304_condenser_outlet_temperature_1,d305_condenser_outlet_relative_humidity,d305_condenser_outlet_temperature_2,d306_condenser_outlet_gauge_pressure,d307_ambient_relative_humidity,d307_ambient_temperature,d308_cooling_air_inlet_relative_humidity,d308_cooling_air_inlet_temperature,d309_cooling_air_outlet_relative_humidity,d309_cooling_air_outlet_temperature,d310_condensate_temperature,d311_condensate_drum_inlet_flow,d311_condensate_drum_inlet_temperature,d401_air_heater_controller_pwm,d402_blower_fan_controller_setpoint,d402_blower_fan_motor_current,d402_blower_fan_motor_dc_bus_voltage,d402_blower_fan_motor_power,d402_blower_fan_motor_speed,d402_blower_fan_motor_torque_percent,d402_blower_fan_speed_pct,d403_blower_fan_inlet_temperature_1,d404_blower_fan_inlet_gauge_pressure,d405_blower_inlet_relative_humidity,d405_blower_inlet_temperature_2,d406_system_airflow,d407_air_heater_outlet_gauge_pressure,d408_air_heater_outlet_temperature,d409_barometric_pressure_kpa,internal_chip_temperature__lb1_air_handler,internal_chip_temperature__lb1_condenser,internal_chip_temperature__lb1_process_vessel,current__ch0_peak,current__ch0_rms,current__ch1_peak,current__ch1_rms,current__ch2_peak,current__ch2_rms,current__ch3_peak,current__ch3_rms,current__ch4_peak,current__ch4_rms,current__ch5_peak,current__ch5_rms,current__ch6_peak,current__ch6_rms,current__ch7_peak,current__ch7_rms,thermocouples__ch0,thermocouples__ch1,thermocouples__ch2,thermocouples__ch3,thermocouples__ch4,thermocouples__ch5,thermocouples__ch6,thermocouples__ch7,motor_kwh,oil_kwh,cooling_kwh,blower_kwh,air_kwh,total_kwh_per_kg
2026-03-02 12:07:00,2.6167,17506.0714,110.8929,131.0893,73.9362,0.5602,1.3359,288.9709,43.8578,0.0000,24.0266,24.0000,10.6182,58.2872,58.2872,58.2872,2.7391,108.9169,80.1218,553.3101,39.7160,104.7908,-20.1734,184.6280,100.0000,22.6094,-0.3359,25.2461,63.1899,24.3029,-0.3359,44.4790,25.7880,18.9442,40.9363,43.3920,24.8740,30.7669,0.0031,28.8911,30.5328,32.0000,0.7188,290.0366,0.0000,1121.0167,11.0000,32.0000,28.7664,0.0446,80.5587,26.4557,-88.4935,2.3024,178.4891,102.4556,33.0000,37.5000,44.3620,4.6795,1.4844,21.0623,11.4716,22.2926,12.0601,20.4615,10.8905,5.9841,1.7714,6.4596,2.0045,1.8069,0.7332,19.9762,7.5670,74.2029,81.3837,97.4600,31.0521,35.7059,184.0285,25.3329,24.1472,0.0936,1.8404,0.1224,0.7662,0.0404,
2026-03-02 12:08:00,2.6333,17624.6429,118.5714,127.8571,73.8351,1.1820,1.3359,283.7630,43.8984,0.0000,24.0277,24.0000,10.4983,58.6119,58.6119,58.6119,3.6126,109.9814,79.8681,543.1884,37.6670,106.0290,-18.5656,184.8947,100.0000,22.5848,-0.3256,25.2512,63.1371,24.4305,-0.3359,44.4518,25.7833,19.0924,40.8919,43.5314,24.7276,30.4867,0.0036,28.8733,63.6578,32.0000,0.7188,289.9038,0.0000,1121.0333,11.0000,32.0000,28.7698,0.0138,80.3428,26.4345,-88.3827,2.2617,176.6840,102.4523,33.0000,37.5000,44.1953,4.5907,1.4818,20.9854,11.4740,22.2124,12.0645,20.3874,10.8926,6.1371,1.7507,6.8326,2.0554,1.8139,0.7329,20.0067,10.8103,74.2313,83.0594,97.8035,31.2592,36.0839,181.1555,24.9924,23.9677,0.0936,1.8404,0.1224,0.7662,0.0404,
2026-03-02 12:09:00,2.6500,17738.9286,114.2857,124.9821,73.7370,1.8958,0.7853,288.6579,43.4559,0.0000,4.7829,1.6000,6.6610,59.5686,59.5686,59.5686,3.2063,111.5480,79.9362,547.3175,38.0594,105.7958,-19.5637,184.8755,100.0000,22.5901,-0.3359,25.2749,63.1303,24.3797,-0.3359,44.4281,25.7683,19.4740,40.3421,43.8617,24.5964,30.2060,0.0016,28.8819,100.0000,32.0000,0.7188,286.8511,0.0000,1121.0000,11.0000,32.0000,28.7529,-0.0171,80.0953,26.3940,-88.1857,1.9975,173.6339,102.4551,33.0000,37.5000,44.1953,2.9970,1.0391,20.9283,11.5106,22.1242,12.1008,20.3025,10.9268,6.2932,1.8468,6.8384,2.0561,1.8018,0.7330,19.9916,13.8759,74.6989,83.4622,97.9389,30.7757,34.9473,178.7273,25.1001,24.0870,0.0936,1.8404,0.1224,0.7662,0.0404,
2026-03-02 12:10:00,2.6667,17845.0909,106.1623,124.0448,73.6451,1.2948,1.3361,284.3141,43.4628,0.0000,-24.0351,-24.0000,10.4424,55.8646,55.8646,55.8646,3.6125,107.7930,83.2865,715.0714,45.8906,104.2600,-16.9691,185.6780,100.0000,22.5680,-0.3256,25.2512,63.1384,24.4134,-0.3359,44.4130,25.7666,19.9360,40.3019,43.9828,24.5437,29.9281,0.0021,28.8824,69.7068,32.0000,0.7188,288.7001,0.0000,1121.0333,11.0000,32.0000,28.7546,0.1166,79.8978,26.3509,-87.9561,2.5055,176.5279,102.4516,33.0000,37.5000,43.6953,4.6199,1.4838,20.9800,11.2082,22.1972,11.7838,20.3372,10.6368,6.5647,1.9343,6.9836,2.1090,1.7992,0.7326,20.0115,11.4385,75.2189,79.7035,96.9631,30.6699,35.8504,182.9322,24.8271,24.0469,0.0951,1.6897,0.1215,0.7458,0.0392,
2026-03-02 12:11:00,2.6833,17990.3571,145.2662,126.3214,73.5184,0.2338,1.3361,290.0038,43.6802,0.0000,-24.0344,-24.0000,10.2559,52.7633,52.7633,52.7633,2.9828,106.4281,82.7604,683.0697,47.6686,102.5919,-19.6750,185.3590,100.0000,22.5930,-0.3359,25.2512,63.1221,24.3982,-0.3359,44.4039,25.7596,17.7986,43.0837,44.0125,24.5677,31.0738,0.0031,28.8813,12.8341,32.0000,0.7188,290.1001,0.0000,1121.0000,11.0000,32.0000,28.7495,0.0446,80.0186,26.3368,-88.1552,2.7900,179.3695,102.4566,33.0000,37.5000,44.8620,4.6173,1.4843,20.9883,10.8976,22.2030,11.4514,20.3931,10.3470,6.4422,1.7846,6.3242,1.9080,1.8099,0.7323,17.3577,4.3641,75.2177,77.2377,96.2622,32.9872,37.8823,183.8985,24.9894,24.0379,0.0951,1.6897,0.1215,0.7458,0.0392,
2026-03-02 12:12:00,2.7000,18135.0000,144.6429,129.2500,73.3910,1.5108,1.1914,285.5548,43.7428,0.0000,-20.4763,-18.8000,9.4024,53.2807,53.2807,53.2807,3.3281,105.6365,81.8875,636.5769,47.4075,101.7637,-20.6014,184.8395,100.0000,22.5626,-0.3359,25.2749,63.0767,24.4698,-0.3359,44.3717,25.7587,16.9736,43.7893,44.0986,24.5152,31.9918,0.0026,28.8820,80.7466,32.0000,0.7188,288.7381,0.0000,1121.0000,11.0000,32.0000,28.7613,0.1166,80.3966,26.3475,-88.5974,1.9671,175.5113,102.4513,33.0000,37.5000,45.1953,4.1054,1.3521,20.8624,10.9204,22.1515,11.4805,20.3852,10.3699,5.3519,1.5776,5.6045,1.7355,1.8283,0.7328,19.9956,12.3765,74.6732,76.0970,95.5935,33.4155,38.2280,177.0625,24.8403,23.9942,0.0951,1.6897,0.1215,0.7458,0.0392,
2026-03-02 12:13:00,2.7167,18271.0714,136.0714,131.7143,73.2700,1.8964,0.9289,286.2673,43.2430,0.0000,15.5538,17.2000,7.5068,55.5626,55.5626,55.5626,3.7852,106.9095,78.5786,496.9309,40.9353,102.1516,-16.6428,184.6444,100.0000,22.5684,-0.3153,25.2817,63.1196,24.3701,-0.3359,44.3403,25.7468,17.7223,42.1840,44.1287,24.5406,31.4378,0.0062,28.8966,100.0000,32.0000,0.7188,288.5809,0.0000,1121.0333,11.0000,32.0000,28.7613,0.0858,80.5626,26.3606,-88.5113,2.0586,173.3611,102.4493,33.0000,37.5000,44.8620,3.4620,1.1669,20.8412,11.1393,22.0584,11.7105,20.3485,10.5863,5.3086,1.5136,6.1780,1.7676,1.8125,0.7318,20.0099,13.8832,74.0188,75.0709,95.7998,32.1001,35.9904,178.1002,24.9781,24.0219,0.0951,1.6897,0.1215,0.7458,0.0392,
2026-03-02 12:14:00,2.7333,18377.6786,106.6071,126.8393,73.1745,1.2860,1.3359,287.6568,43.6430,0.0000,24.0277,24.0000,10.3758,58.4471,58.4471,58.4471,2.9423,110.7391,80.1172,554.2137,39.0488,105.2577,-20.1025,184.4508,100.0000,22.5374,-0.3359,25.2732,63.1266,24.3956,-0.3359,44.3251,25.7322,19.2792,40.4751,44.0932,24.5392,30.5292,0.0052,28.9020,69.2803,32.0000,0.7188,287.0412,0.0000,1121.0167,11.0000,32.0000,28.7478,0.0241,80.4230,26.3504,-88.3120,2.5766,176.5741,102.4539,33.0000,37.5000,44.1953,4.6328,1.4832,20.9611,11.4329,22.2129,12.0186,20.4147,10.8529,5.5662,1.6949,6.1853,1.9269,1.8070,0.7323,19.9614,11.4093,73.4543,79.3177,97.9744,30.6786,35.5177,183.9644,24.7108,24.0155,0.0951,1.6897,0.1215,0.7458,0.0392,
2026-03-02 12:15:00,2.7500,18489.8214,112.1429,123.2500,73.0732,0.3569,1.3359,284.8298,43.6953,0.0000,24.0277,24.0000,10.1576,58.4325,58.4325,58.4325,3.7143,110.7313,80.0517,550.6025,37.6722,106.2408,-19.3185,184.9896,100.0000,22.5599,-0.3359,25.2613,63.1020,24.4327,-0.3359,44.3253,25.7302,19.6704,40.1807,44.2606,24.4427,29.9644,0.0031,28.9023,19.5420,32.0000,0.7188,290.7376,0.0000,1121.0333,11.0000,32.0000,28.7630,0.0755,80.1273,26.3385,-88.3061,2.8102,178.9745,102.4509,33.0000,37.5000,44.1953,4.5799,1.4828,20.9754,11.4713,22.1973,12.0595,20.3930,10.8909,6.2227,1.7715,6.6200,2.0060,1.8150,0.7320,19.9825,5.9275,73.5326,81.2034,98.6924,30.5924,35.3108,185.9946,24.7011,23.9745,0.0951,1.6897,0.1215,0.7458,0.0392,
2026-03-02 12:16:00,2.7667,18599.8214,110.0000,120.4643,72.9731,1.6275,0.7868,289.0923,43.2078,0.0000,5.0301,1.6000,6.5611,58.1365,58.1365,58.1365,3.0742,111.1418,79.3717,523.9885,36.9333,106.0270,-19.6243,185.0335,100.0000,22.5656,-0.3359,25.2867,63.0917,24.4244,-0.3256,44.3132,25.7230,20.0429,39.7405,44.3980,24.3855,29.7051,0.0031,28.9001,86.4944,32.0000,0.7188,286.4897,0.0000,1121.0000,11.0000,32.0000,28.7529,0.0652,79.8517,26.3092,-87.9234,2.2617,174.7822,102.4495,33.0000,37.5000,43.8620,3.0494,1.0410,20.9440,11.3758,22.1417,11.9595,20.3158,10.7992,6.0647,1.8034,6.8613,2.0671,1.8031,0.7333,20.0274,12.8403,73.9269,82.1365,98.8088,30.3425,34.9445,178.7514,24.6855,23.9311,0.0951,1.6897,0.1215,0.7458,0.0392,
